tanggal,ISPU PM2.5,kategori_pm25,bulan,hari_minggu,temp,humidity,visibility,windgust,solarenergy,precip,cloudcover,tempmax,feelslike,uvindex,precipprob,tempmin,sealevelpressure,winddir_sin,winddir_cos,pm25_std,pm25_max,n_obs,station_bundaran hi,station_jagakarsa,station_kebun jeruk,station_kelapa gading,station_lubang buaya,station_us embassy 1,station_us embassy 2
2022-11-25,51.93758032008852,Sedang,11,4,27.444444444444446,81.7,4.1,12.3,21.3,0.0,56.8,32.0,29.83333333333333,8,0,25.0,1010.0,-0.9927573419294456,0.12013683883464653,2.5382685226211565,57.0003567947647,24,0,0,0,0,0,1,0
2022-11-26,88.56510902545983,Sedang,11,5,26.944444444444443,85.6,4.4,10.7,10.6,0.667,63.8,33.0,29.166666666666668,5,100,24.66666666666667,1009.6,-0.8059282822485153,-0.5920131787992201,3.769438505373134,91.2528717627401,24,0,0,0,0,0,1,0
2022-11-27,81.12586513415879,Sedang,11,6,27.83333333333333,81.3,3.7,11.9,22.4,0.078,54.7,31.0,31.0,9,100,24.83333333333333,1008.6,0.35184164840470183,0.9360595357389733,2.8056320507038186,84.885608117516,24,0,0,0,0,0,1,0
2022-11-28,82.52636537088391,Sedang,11,0,27.77777777777778,84.4,3.9,13.0,21.0,0.668,62.3,32.0,31.666666666666668,9,100,24.0,1008.6,0.5835412113561176,0.8120835268918062,3.2130843954897443,86.3160505430242,24,0,0,0,0,0,1,0
2022-11-29,66.48057960608774,Sedang,11,1,28.277777777777786,80.1,4.4,19.7,24.0,0.002,50.1,32.0,32.0,10,100,24.0,1008.4,-0.8280603346224944,0.5606389945632418,1.990734078628013,70.0918964076859,24,0,0,0,0,0,1,0
2022-11-30,62.954345974919164,Sedang,11,2,28.277777777777786,78.3,4.5,12.3,17.7,0.0,53.6,32.0,31.61111111111111,6,0,24.944444444444446,1008.2,-0.9477684100095857,0.31895930929807,1.1469627317945847,65.5962823725982,24,0,0,0,0,0,1,0
2022-12-01,68.80623107311855,Sedang,12,3,27.83333333333333,81.8,4.0,13.6,22.9,0.0,55.6,32.0,30.72222222222222,9,0,24.0,1006.9,-0.965472630879225,0.2605045086426486,1.2335691009575551,70.4123590225564,24,0,0,0,0,0,1,0
2022-12-02,66.83001187800348,Sedang,12,4,27.666666666666668,81.4,4.3,12.5,18.1,0.157,50.3,30.0,30.5,7,100,24.944444444444446,1006.7,-0.9114032766354452,0.4115143586051088,0.8260118901361242,69.0893901420217,24,0,0,0,0,0,1,0
2022-12-03,70.42902001897143,Sedang,12,5,27.83333333333333,79.3,4.4,12.5,22.7,0.0,53.8,32.0,30.83333333333333,9,0,23.944444444444443,1007.0,-0.9996101150403544,0.027921638723569623,2.2250885333401658,73.1492359370649,24,0,0,0,0,0,1,0
2022-12-04,77.6347593235826,Sedang,12,6,28.277777777777786,78.2,4.7,15.7,18.2,0.012,52.4,32.0,31.33333333333333,8,100,25.0,1007.8,-0.8110638189893267,0.5849576749872154,1.2432394772174884,79.2175751879699,24,0,0,0,0,0,1,0
2022-12-05,73.63527512220378,Sedang,12,0,28.05555555555556,79.0,3.9,12.3,19.5,0.001,50.7,32.0,31.11111111111111,8,100,25.0,1008.3,-0.9092361090470683,0.41628079226040177,0.5706116645021472,74.5922967140073,24,0,0,0,0,0,1,0
2022-12-06,76.38631768238278,Sedang,12,1,27.444444444444446,82.6,3.8,14.3,16.6,0.0,59.2,31.0,30.444444444444443,8,0,23.944444444444443,1007.9,-0.4848096202463369,0.8746197071393959,0.8436410188039064,77.4648017101578,24,0,0,0,0,0,1,0
2022-12-07,69.739459279263,Sedang,12,2,27.666666666666668,82.0,3.8,13.2,19.0,0.0,54.2,31.0,30.944444444444443,8,0,23.944444444444443,1007.7,-0.4817536741017153,0.8763066800438636,0.27050466398374523,70.3088015176831,24,0,0,0,0,0,1,0
2022-12-08,72.16810251252508,Sedang,12,3,27.83333333333333,79.1,4.4,13.0,17.2,0.118,52.7,33.0,30.61111111111111,8,100,23.944444444444443,1007.8,-0.9048270524660194,-0.42577929156507294,1.1347476012479276,73.7207602339181,24,0,0,0,0,0,1,0
2022-12-09,73.6381000786635,Sedang,12,4,26.05555555555556,87.6,3.6,18.8,19.3,0.545,64.3,31.0,27.38888888888889,9,100,23.944444444444443,1008.2,-0.9996101150403544,-0.027921638723569103,1.4397259712206696,75.1030353661933,24,0,0,0,0,0,1,0
2022-12-10,58.69745023754327,Sedang,12,5,28.111111111111107,76.5,4.8,15.2,20.4,0.008,53.5,33.0,31.05555555555556,9,100,24.0,1008.3,-0.9598052919751868,-0.28066670892078804,4.200909439531953,66.9329573934837,24,0,0,0,0,0,1,0
2022-12-11,56.927090444275954,Sedang,12,6,27.944444444444443,77.8,4.6,25.3,19.4,0.0,46.8,31.666666666666668,30.944444444444443,9,0,25.0,1008.9,-0.9960410654107695,0.08889429686644201,0.4971628949695956,57.328962286669,24,0,0,0,0,0,1,0
2022-12-12,40.570311174856506,Baik,12,0,28.111111111111107,75.4,4.3,14.3,19.8,0.078,51.2,33.72222222222222,30.11111111111111,8,100,25.0,1008.7,-0.9668233886044594,-0.2554457579357906,3.644435826207153,48.1451612903226,24,0,0,0,0,0,1,0
2022-12-13,34.40497042485101,Baik,12,1,27.666666666666668,77.1,4.5,19.9,19.8,0.0,47.5,32.333333333333336,29.944444444444443,9,0,24.944444444444446,1009.0,-0.9929655081065369,-0.11840396830650085,0.49268951035740005,34.9780058651026,24,0,0,0,0,0,1,0
2022-12-14,31.648453654048733,Baik,12,2,28.33333333333333,77.5,4.5,21.9,18.3,0.0,53.6,32.0,31.83333333333333,7,0,23.944444444444443,1008.6,-0.9472102777460287,-0.32061299058567655,0.7436501739769045,32.7861783154123,24,0,0,0,0,0,1,0
2022-12-15,34.179701290602374,Baik,12,3,29.55555555555556,68.9,5.0,20.4,24.7,0.0,43.9,34.05555555555556,32.77777777777778,9,0,24.944444444444446,1007.1,-0.9999862922474267,0.005235963831419959,1.1949827946269673,36.8016353046594,24,0,0,0,0,0,1,0
2022-12-16,50.42438486365693,Sedang,12,4,27.555555555555557,79.7,4.0,18.1,20.4,0.08,54.0,32.0,29.77777777777778,8,100,25.0,1007.0,-0.9816271834476639,-0.19080899537654547,2.3879034788740165,53.8459864940128,24,0,0,0,0,0,1,0
2022-12-17,73.30993381639847,Sedang,12,5,28.05555555555556,81.9,3.8,17.4,12.6,0.086,54.0,34.0,31.5,6,100,24.0,1006.9,-0.9342044743210297,0.3567379993196246,3.6540198845740552,78.6847761765525,24,0,0,0,0,0,1,0
2022-12-18,89.71075112581697,Sedang,12,6,28.000000000000004,82.8,3.6,16.8,20.2,0.196,52.9,32.0,31.444444444444443,9,100,25.0,1006.1,-0.8754645270000181,0.48328238325500195,2.6597331237869315,91.906850459482,24,0,0,0,0,0,1,0
2022-12-19,88.32703610681665,Sedang,12,0,28.111111111111107,79.2,3.9,14.8,18.7,0.0,45.6,32.72222222222222,31.166666666666668,8,0,25.0,1006.1,-0.32556815445715753,0.9455185755993165,0.5030094542938223,89.4632414369256,24,0,0,0,0,0,1,0
2022-12-20,94.89281075870646,Sedang,12,1,27.77777777777778,81.4,3.8,17.7,20.0,0.0,50.6,30.72222222222222,31.22222222222222,8,0,25.0,1006.6,-0.7408045962867505,0.6717205893229896,1.8296254176851021,96.8430190058479,24,0,0,0,0,0,1,0
2022-12-21,68.95649345347685,Sedang,12,2,28.000000000000004,83.1,3.4,24.2,21.0,0.039,55.9,32.0,31.666666666666668,9,100,26.0,1006.6,-0.9876883405951378,0.15643446504023067,1.7326637921302943,73.4022556390977,24,0,0,0,0,0,1,0
2022-12-22,63.9857569754692,Sedang,12,3,26.77777777777778,85.7,3.8,21.5,13.5,1.062,69.5,31.05555555555556,28.666666666666668,6,100,24.0,1006.6,-0.9902680687415704,-0.13917310096006494,4.422250442847975,72.5041771094403,24,0,0,0,0,0,1,0
2022-12-23,45.251063050861994,Baik,12,4,26.888888888888893,86.4,4.2,20.8,11.1,0.588,65.5,29.27777777777778,29.5,5,100,24.0,1008.0,-0.9384930227595563,0.34529819899853387,2.0582313853068808,48.0779569892473,24,0,0,0,0,0,1,0
2022-12-24,64.03541200603482,Sedang,12,5,27.555555555555557,84.9,3.6,19.7,17.5,0.039,68.6,31.0,30.666666666666668,8,100,25.0,1009.0,-0.8348478632634071,0.5504807400849948,5.761844218099144,70.5463746170983,24,0,0,0,0,0,1,0
2022-12-25,63.54270619922397,Sedang,12,6,26.166666666666664,89.8,3.5,22.1,10.4,0.597,75.4,28.166666666666668,27.666666666666668,6,100,24.0,1009.9,-0.9715491199976461,0.23683814606561873,4.986052690993447,72.4989557226399,24,0,0,0,0,0,1,0
2022-12-26,52.85936219282442,Sedang,12,0,25.777777777777786,91.3,3.2,24.2,10.3,0.287,66.3,28.72222222222222,27.05555555555556,5,100,24.0,1010.7,-0.9537169507482267,-0.3007057995042738,2.05059112407637,56.1777708159287,24,0,0,0,0,0,1,0
2022-12-27,55.93433863955551,Sedang,12,1,25.666666666666668,85.7,3.8,23.9,13.7,0.056,64.7,28.33333333333333,26.77777777777778,7,100,23.000000000000004,1012.0,-0.9884938868086836,-0.15126082024721882,2.776455528591785,59.3880534670008,24,0,0,0,0,0,1,0
2022-12-28,47.39652461974984,Baik,12,2,25.33333333333333,89.1,3.5,30.0,11.1,0.905,60.2,29.72222222222222,26.22222222222222,6,100,23.000000000000004,1011.4,-0.9937679191605965,-0.11146893220632492,3.486176632757678,50.7765626186679,24,0,0,0,0,0,1,0
2022-12-29,39.581523803719826,Baik,12,3,26.0,86.9,4.1,28.2,10.1,0.433,68.8,29.166666666666668,27.555555555555557,5,100,23.000000000000004,1011.1,-0.9955619646030801,0.0941083133185136,2.833916159002252,46.1962365591398,24,0,0,0,0,0,1,0
2022-12-30,50.68145361215969,Sedang,12,4,26.166666666666664,90.8,3.4,26.2,11.4,0.091,74.2,28.33333333333333,27.61111111111111,5,100,24.0,1011.0,-0.9999939076577904,-0.0034906514152236987,1.8920684836840564,53.208324631022,24,0,0,0,0,0,1,0
2022-12-31,65.57833062893577,Sedang,12,5,25.72222222222222,89.8,3.9,36.9,15.3,0.367,69.9,29.0,26.83333333333333,7,100,23.000000000000004,1010.9,-0.9510565162951536,0.30901699437494723,1.6150661296555027,66.8581175160122,24,0,0,0,0,0,1,0
2023-01-01,58.208342627765454,Sedang,1,6,25.777777777777786,91.0,3.7,25.9,16.4,1.83,69.7,29.33333333333333,27.0,6,100,24.0,1011.1,-0.997915618272179,-0.06453230825295769,1.91585476086444,61.4818295739348,24,0,0,0,0,0,1,0
2023-01-02,49.58702610868054,Baik,1,0,27.0,84.7,3.8,24.6,19.0,0.02,59.2,30.0,29.33333333333333,8,100,24.0,1011.1,-0.9711342799096361,0.2385334575785808,0.8870946048503106,52.1146616541353,24,0,0,0,0,0,1,0
2023-01-03,51.11561680093937,Sedang,1,1,26.166666666666664,86.7,4.0,28.0,13.7,0.0,54.0,28.33333333333333,27.38888888888889,7,0,24.27777777777778,1011.0,-0.958819734868193,-0.28401534470392265,0.8367321698865868,52.0167606516291,24,0,0,0,0,0,1,0
2023-01-04,44.282642526828404,Baik,1,2,26.27777777777778,87.0,3.5,24.8,12.5,0.356,62.4,30.05555555555556,27.77777777777778,6,100,24.0,1010.2,-0.9819587126964437,0.18909544298989084,4.346100334383641,51.1617585630744,24,0,0,0,0,0,1,0
2023-01-05,61.121150777287546,Sedang,1,3,27.27777777777777,81.8,4.2,19.7,18.8,1.18,52.8,32.0,29.72222222222222,8,100,24.0,1010.5,-0.9999756307053947,0.006981260297960934,0.34092144937230806,61.545791562239,24,0,0,0,0,0,1,0
2023-01-06,52.098018450874,Sedang,1,4,28.88888888888889,70.8,4.3,21.9,18.5,0.0,47.3,33.166666666666664,31.33333333333333,8,0,26.0,1010.2,-0.9698720152847468,-0.2436150117860225,2.0562036374969277,54.7932330827068,24,0,0,0,0,0,1,0
2023-01-07,36.05580167335179,Baik,1,5,28.88888888888889,74.7,4.9,25.3,20.3,0.0,44.7,33.333333333333336,32.44444444444444,9,0,25.0,1008.9,-0.9999756307053947,-0.006981260297961302,0.7240011293786831,37.3347894265232,24,0,0,0,0,0,1,0
2023-01-08,42.74567577940385,Baik,1,6,27.5,81.9,4.2,28.9,19.9,0.002,52.5,31.0,30.444444444444443,9,100,25.0,1010.2,-0.9961946980917455,-0.08715574274765825,1.7067925026917072,43.9390120967742,24,0,0,0,0,0,1,0
2023-01-09,38.3985371944498,Baik,1,0,28.55555555555556,75.3,4.5,17.9,19.7,0.0,53.4,32.5,31.77777777777778,7,0,25.0,1010.8,-0.9999862922474267,0.005235963831419959,2.1935396540373446,43.7365591397849,24,0,0,0,0,0,1,0
2023-01-10,50.60545107653605,Sedang,1,1,29.11111111111111,71.2,4.4,19.7,15.8,0.0,47.1,33.833333333333336,32.388888888888886,7,0,25.0,1010.5,-0.9996573249755573,0.026176948307873114,0.6164763812650154,51.2883771929825,24,0,0,0,0,0,1,0
2023-01-11,53.450805876260866,Sedang,1,2,28.61111111111111,72.2,4.3,12.3,20.5,0.0,46.2,33.0,31.38888888888889,8,0,24.0,1009.9,-0.9999862922474267,0.005235963831419959,3.634482587272659,59.4470116262879,24,0,0,0,0,0,1,0
2023-01-12,74.02641785481208,Sedang,1,3,28.83333333333333,73.3,4.1,11.0,25.2,0.0,42.3,33.0,31.88888888888889,10,0,24.0,1009.7,0.6184083953575542,0.7858568931754019,0.6748718671337735,75.1488095238095,24,0,0,0,0,0,1,0
2023-01-13,75.93940507121188,Sedang,1,4,28.5,77.3,4.0,15.7,22.1,0.0,51.1,32.5,32.22222222222222,9,0,26.0,1009.8,-0.9681476403781077,0.25038000405444144,4.15827573863071,79.6690075884156,24,0,0,0,0,0,1,0
2023-01-14,74.95603248264531,Sedang,1,5,28.88888888888889,74.4,4.2,12.8,23.6,0.0,50.5,32.05555555555556,32.44444444444444,9,0,25.0,1008.6,-0.9975640502598243,0.06975647374412522,3.948919928169419,83.7301587301587,24,0,0,0,0,0,1,0
2023-01-15,61.55470621308694,Sedang,1,6,29.0,72.8,5.0,16.3,22.8,0.0,42.2,34.333333333333336,32.0,8,0,24.0,1007.6,-0.9999619230641713,-0.008726535498373576,2.5332187669443162,65.3613199665831,24,0,0,0,0,0,1,0
2023-01-16,46.29992147081623,Baik,1,0,28.277777777777786,75.0,4.2,18.3,20.1,0.0,49.0,31.72222222222222,30.83333333333333,8,0,25.0,1008.4,-0.9996101150403544,-0.027921638723569103,1.153488002514977,48.9516129032258,24,0,0,0,0,0,1,0
2023-01-17,38.478965866595736,Baik,1,1,26.888888888888893,82.8,4.1,19.2,13.7,0.0,59.5,28.83333333333333,29.0,6,0,25.0,1010.3,-0.9245460336123134,0.38107037635027363,17.679388658618453,52.17869234489733,20,0,0,0,0,0,1,0
2023-01-19,78.82425454839981,Sedang,1,3,27.27777777777777,83.6,3.8,15.9,13.9,0.138,62.3,30.05555555555556,29.83333333333333,6,100,25.0,1010.3,-0.8949343616020253,0.44619781310980833,4.794501317938595,87.34335839599,24,0,0,0,0,0,1,0
2023-01-20,57.745598997238396,Sedang,1,4,27.77777777777778,78.2,4.2,19.0,18.9,0.0,54.0,32.05555555555556,30.05555555555556,8,0,25.0,1009.4,-0.9945218953682734,-0.10452846326765336,0.8077496765217076,60.2913533834587,24,0,0,0,0,0,1,0
2023-01-21,54.80928200424916,Sedang,1,5,27.83333333333333,78.5,4.5,20.4,20.2,0.0,52.3,31.666666666666668,30.72222222222222,8,0,25.0,1008.3,-0.9547607995027972,0.2973748740777865,1.097562419079291,56.4186072820942,24,0,0,0,0,0,1,0
2023-01-22,55.398117944546264,Sedang,1,6,28.05555555555556,78.3,4.7,22.1,15.1,0.016,55.5,33.111111111111114,31.27777777777778,8,100,23.944444444444443,1007.4,-0.9935718556765875,-0.11320321376790694,2.101247814265789,58.1453634085213,24,0,0,0,0,0,1,0
2023-01-23,36.38458912119349,Baik,1,0,28.111111111111107,77.3,4.8,22.1,14.9,0.0,62.6,31.666666666666668,31.0,7,0,25.0,1006.9,-0.9964928592495043,-0.08367784333231579,1.5783281335607457,40.1075268817204,24,0,0,0,0,0,1,0
2023-01-24,39.42560246345905,Baik,1,1,28.33333333333333,77.4,4.4,23.7,19.4,0.0,54.4,33.333333333333336,31.166666666666668,8,0,25.0,1006.9,-0.9952273999818312,-0.09758289975914979,1.361043608770309,40.6779233870967,24,0,0,0,0,0,1,0
2023-01-25,45.356945393752305,Baik,1,2,26.333333333333336,82.9,4.3,27.3,9.7,0.0,62.5,29.05555555555556,27.27777777777777,4,0,24.0,1007.6,-0.9747611941912219,-0.22325011601095088,3.2068711158735077,50.2477983152325,24,0,0,0,0,0,1,0
2023-01-26,53.31606704676749,Sedang,1,3,27.555555555555557,81.9,4.0,16.8,17.0,1.093,60.6,31.72222222222222,30.77777777777778,7,100,25.0,1007.8,-0.974761194191222,0.22325011601095052,0.40200829042195957,54.0517961570593,24,0,0,0,0,0,1,0
2023-01-27,57.628926046174875,Sedang,1,4,27.22222222222222,84.6,4.1,19.9,17.9,0.001,70.6,29.05555555555556,29.72222222222222,8,100,25.0,1007.3,-0.801775644243754,0.597625146975521,0.8362423118470798,58.4044747284879,24,0,0,0,0,0,1,0
2023-01-28,53.61262836940495,Sedang,1,5,25.611111111111107,93.8,3.3,16.6,12.3,1.691,73.2,27.666666666666668,26.888888888888893,6,100,24.0,1006.8,-0.999559860119384,-0.02966624408511087,1.0994692039636038,55.6704260651629,24,0,0,0,0,0,1,0
2023-01-29,62.19124431919067,Sedang,1,6,27.05555555555556,86.6,3.9,19.7,9.1,0.432,71.9,29.0,29.88888888888889,5,100,25.0,1007.6,-0.7489557207890021,0.6626200482157375,1.30671210043815,63.370231133389,24,0,0,0,0,0,1,0
2023-01-30,55.03529106998192,Sedang,1,0,27.88888888888889,78.6,3.9,18.1,19.8,0.0,61.4,31.0,30.55555555555556,8,0,25.0,1008.7,-0.8703556959398998,0.4924235601034669,1.0005417488725925,56.8086883876357,24,0,0,0,0,0,1,0
2023-02-01,63.31666491105386,Sedang,2,2,26.83333333333333,88.3,3.7,22.6,16.9,2.462,69.6,29.72222222222222,29.11111111111111,9,100,24.66666666666667,1007.9,-0.9521293927421387,0.3056953049631057,1.6327094042427421,66.470524136428,24,0,0,0,0,0,1,0
2023-02-02,59.187455713039384,Sedang,2,3,26.77777777777778,88.2,3.5,19.9,11.4,0.031,58.6,29.72222222222222,29.22222222222222,4,100,24.0,1008.3,-0.4924235601034673,0.8703556959398996,1.0755982541884526,60.235223475355,24,0,0,0,0,0,1,0
2023-02-03,53.048061859029104,Sedang,2,4,26.55555555555556,85.1,3.5,21.5,12.0,0.003,61.7,30.72222222222222,28.33333333333333,7,100,22.944444444444443,1008.1,-0.9777832367586061,0.2096185629038218,1.350562619918256,55.1691729323308,24,0,0,0,0,0,1,0
2023-02-04,63.34266152068179,Sedang,2,5,27.555555555555557,84.6,4.1,18.1,17.8,0.0,51.1,30.0,30.83333333333333,6,0,24.944444444444446,1007.5,-0.8720692724321206,0.4893824517488462,2.6232405057574133,66.1908677944863,24,0,0,0,0,0,1,0
2023-02-05,62.681964433797766,Sedang,2,6,28.61111111111111,73.5,4.5,24.6,20.5,0.039,47.8,33.05555555555556,31.33333333333333,8,100,24.944444444444446,1007.4,-0.9933727656003964,0.11493715049286636,1.2531586786217777,65.8051378446115,24,0,0,0,0,0,1,0
2023-02-06,54.3361991941298,Sedang,2,0,28.83333333333333,71.5,4.2,22.1,23.2,0.0,56.5,32.166666666666664,32.22222222222222,9,0,26.0,1007.7,-0.9822872507286885,-0.1873813145857255,0.9741815311739852,56.6311612364244,24,0,0,0,0,0,1,0
2023-02-07,57.29346017044859,Sedang,2,1,27.5,81.7,4.0,22.8,17.4,0.0,53.8,30.72222222222222,30.72222222222222,9,0,24.944444444444446,1008.1,-0.9998476951563913,0.01745240643728313,1.0723692139026662,58.312447786132,24,0,0,0,0,0,1,0
2023-02-08,48.4573279654169,Baik,2,2,27.05555555555556,83.9,4.3,19.9,14.6,2.512,61.6,31.0,29.61111111111111,8,100,23.666666666666664,1008.7,-0.980614658546613,-0.19594614424251802,1.1510077174991544,50.2251723057645,24,0,0,0,0,0,1,0
2023-02-09,50.852585701314915,Sedang,2,3,27.11111111111111,77.1,4.2,39.1,16.7,0.393,48.8,31.05555555555556,28.77777777777778,8,100,24.0,1008.6,-0.9121201161722732,-0.4099230338415724,0.8793979486093699,51.5977443609022,24,0,0,0,0,0,1,0
2023-02-10,39.10131475460852,Baik,2,4,27.555555555555557,79.3,4.4,26.6,19.1,0.0,57.1,31.33333333333333,29.5,8,0,24.0,1007.5,-0.997440782930944,0.07149744433268572,0.5137701472728629,39.8751920122888,24,0,0,0,0,0,1,0
2023-02-11,46.88670512000605,Baik,2,5,27.0,88.3,3.6,19.2,8.2,1.765,76.8,29.0,29.666666666666668,4,100,24.0,1008.4,-0.7558534691676403,0.6547408137173389,0.7102509238860438,47.7150537634409,24,0,0,0,0,0,1,0
2023-02-12,33.22944133238327,Baik,2,6,25.166666666666668,90.6,3.9,23.7,5.4,0.977,71.1,28.000000000000004,25.55555555555556,3,100,23.833333333333336,1010.7,-0.923210217112981,-0.3842953226598034,1.3698382000727019,36.3844086021505,24,0,0,0,0,0,1,0
2023-02-13,29.800490982100573,Baik,2,0,27.0,83.3,4.1,30.0,17.9,0.212,52.3,30.72222222222222,29.05555555555556,8,100,24.0,1009.9,-0.8517269341430478,-0.5239859059700788,11.357722482102146,37.98969704403284,15,0,0,0,0,0,1,0
2023-02-15,30.822001036383273,Baik,2,2,27.38888888888889,79.9,4.3,39.1,10.3,0.393,56.8,30.166666666666668,29.61111111111111,5,100,25.0,1008.6,-0.971134279909636,-0.23853345757858116,1.0511547912820325,32.9866711469533,24,0,0,0,0,0,1,0
2023-02-16,42.933246265797834,Baik,2,3,26.611111111111114,86.8,4.2,22.8,8.7,1.1,59.1,30.0,28.22222222222222,4,100,24.0,1009.5,-0.9521293927421386,-0.30569530496310604,2.887873453804263,47.5168010752688,24,0,0,0,0,0,1,0
2023-02-17,51.58049253227028,Sedang,2,4,26.77777777777778,83.9,3.8,17.0,14.8,0.164,63.7,30.05555555555556,28.72222222222222,6,100,24.0,1009.6,-0.9882283814465528,0.15298583628403808,0.3633159370169492,52.4574938276791,24,0,0,0,0,0,1,0
2023-02-18,65.39141033564417,Sedang,2,5,27.61111111111111,84.8,4.1,15.9,17.7,0.235,56.8,31.0,31.166666666666668,7,100,25.0,1009.5,-0.7524149088957247,0.6586894601186801,2.821862075264195,67.6422095803884,24,0,0,0,0,0,1,0
2023-02-19,72.96871071061658,Sedang,2,6,27.77777777777778,85.5,4.3,21.9,20.3,0.02,58.6,31.0,31.38888888888889,8,100,25.0,1009.8,-0.9063077870366498,0.4226182617406996,1.3527743531522431,74.2709045340624,24,0,0,0,0,0,1,0
2023-02-20,61.48468723319865,Sedang,2,0,27.77777777777778,80.5,4.6,25.5,21.1,0.392,49.1,31.22222222222222,30.38888888888889,9,100,25.0,1009.4,-0.964557418457798,-0.2638730499653733,4.734261815412592,70.7602339181286,24,0,0,0,0,0,1,0
2023-02-21,43.587723350643756,Baik,2,1,26.888888888888893,83.3,4.0,22.6,16.8,0.97,61.0,30.5,28.72222222222222,8,100,25.0,1010.1,-0.9923319378854887,-0.12360147674049317,1.5162335315476556,47.9166666666667,24,0,0,0,0,0,1,0
2023-02-22,43.619499378800754,Baik,2,2,26.611111111111114,87.9,3.6,18.6,10.2,0.196,69.7,30.05555555555556,28.55555555555556,5,100,24.0,1010.0,-0.985109326154774,0.17192910027940927,0.8346840373283103,44.7177419354839,24,0,0,0,0,0,1,0
2023-02-23,51.92951817540354,Sedang,2,3,26.77777777777778,87.2,3.4,22.6,13.4,1.306,81.7,30.72222222222222,28.944444444444443,6,100,24.0,1009.0,-0.9245460336123134,0.38107037635027363,0.8536737358742806,52.7893197907048,24,0,0,0,0,0,1,0
2023-02-24,41.199614229206205,Baik,2,4,25.944444444444443,93.0,3.3,19.0,10.9,3.734,76.0,28.72222222222222,27.555555555555557,5,100,24.0,1009.7,-0.9862856015372314,0.1650476058606778,1.778460402938909,44.9686379928315,24,0,0,0,0,0,1,0
2023-02-25,53.22807438288137,Sedang,2,5,26.666666666666668,89.0,4.1,23.9,11.9,1.064,79.2,30.0,28.666666666666668,6,100,24.83333333333333,1011.3,-0.9645574184577981,0.263873049965373,0.16201107730766637,53.4430694792537,24,0,0,0,0,0,1,0
2023-02-26,53.26370533546472,Sedang,2,6,26.333333333333336,90.4,3.9,23.0,16.0,2.118,74.9,29.0,28.33333333333333,7,100,24.0,1011.6,-0.7738402097265058,0.6333808726275507,1.1219191742654218,54.8258667502089,24,0,0,0,0,0,1,0
2023-02-27,48.731331189152264,Baik,2,0,27.0,86.0,3.6,21.7,10.1,1.023,69.2,30.05555555555556,29.166666666666668,4,100,24.77777777777777,1011.3,-0.9245460336123134,0.38107037635027363,1.1808083465743038,50.2947907964356,24,0,0,0,0,0,1,0
2023-02-28,57.15066748160947,Sedang,2,1,26.55555555555556,86.9,3.8,30.6,10.6,1.141,69.6,30.72222222222222,28.38888888888889,7,100,24.0,1011.7,-0.9876883405951377,-0.15643446504023104,0.6700110715748612,57.9266453169962,24,0,0,0,0,0,1,0
2023-03-01,52.9798966935158,Sedang,3,2,25.88888888888889,91.6,3.6,24.2,12.5,2.045,67.2,29.33333333333333,26.83333333333333,6,100,24.0,1011.1,-0.9989705697907146,0.04536298812925432,0.6092749596370628,53.9958838067391,24,0,0,0,0,0,1,0
2023-03-02,51.740692671803366,Sedang,3,3,24.944444444444446,93.0,3.6,19.5,5.1,1.319,72.0,26.83333333333333,25.055555555555557,2,100,23.833333333333336,1012.0,-0.9218631515885004,-0.3875155864521032,1.4910561876885686,54.5530492898914,24,0,0,0,0,0,1,0
2023-03-03,52.50749448726901,Sedang,3,4,26.83333333333333,85.0,3.4,25.1,22.8,1.686,56.1,30.944444444444443,29.0,9,100,23.944444444444443,1012.3,-0.9819587126964436,-0.1890954429898912,0.7653034543550379,53.2155040378725,24,0,0,0,0,0,1,0
