name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"JAKARTA OBSERVATORY, ID",6/4/2024,92.7,79.2,84.6,104.4,79.2,92.8,76.2,76.7,0.005,100,4.17,rain,0,0,12.5,9.2,32.8,1011.3,52,3.4,177.9,15.3,7,30,2024-06-04T05:57:45,2024-06-04T17:44:29,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/5/2024,93.9,77.5,85.7,106,77.5,94.5,76,73.9,0,0,0,rain,0,0,11,8.3,18.1,1011.5,46.5,4,229.1,19.8,8,10,2024-06-05T05:57:59,2024-06-05T17:44:37,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/6/2024,94.6,77.5,85.8,102.4,77.5,92.6,73.4,67.9,0,0,0,rain,0,0,12.3,12.5,67.2,1010.7,38.7,4,238.2,20.4,8,10,2024-06-06T05:58:13,2024-06-06T17:44:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/7/2024,92.7,78.8,85.7,103,78.8,93.8,75.5,73.3,0.004,100,4.17,rain,0,0,10.5,16.7,14.6,1010.3,43.8,3.5,216,18.7,8,10,2024-06-07T05:58:27,2024-06-07T17:44:53,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/8/2024,93.9,77.5,85.8,104.4,77.5,94.2,75.3,72.4,0,0,0,rain,0,0,12.8,11,70.3,1009.6,36.9,3.5,232,20.1,8,30,2024-06-08T05:58:41,2024-06-08T17:45:02,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/9/2024,91.5,78.8,84.3,103.5,78.8,92.3,76,76.9,0.001,100,4.17,rain,0,0,23,9.2,134.5,1010.3,54.2,3.3,181.7,15.6,6,30,2024-06-09T05:58:55,2024-06-09T17:45:11,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/10/2024,92.7,77.5,85.6,106.8,77.5,94.5,76.1,74.3,0,0,0,rain,0,0,12.3,11.4,45.4,1010.6,49,3.4,223.3,19.4,8,30,2024-06-10T05:59:09,2024-06-10T17:45:21,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/11/2024,90.9,77.5,82.8,103.7,77.5,89.9,76.9,83.2,0.527,100,12.5,rain,0,0,15.4,14.5,209.7,1011.7,55.9,3.1,166.3,14.3,6,30,2024-06-11T05:59:24,2024-06-11T17:45:31,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/12/2024,89.6,77.5,83.1,103,77.5,89.7,76.4,81,0,0,0,rain,0,0,16.8,10.2,73.3,1012.2,47.8,3.7,191.8,16.5,8,30,2024-06-12T05:59:38,2024-06-12T17:45:42,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/13/2024,88.3,77,83,101.6,77,90,76,80,0,0,0,rain,0,0,14.5,10.9,80.8,1011,53,3.9,170.7,14.8,6,30,2024-06-13T05:59:52,2024-06-13T17:45:53,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/14/2024,90.3,78.8,84.2,103.1,78.8,92.7,76.5,78.6,0,0,0,rain,0,0,11.9,13.7,66.5,1009.4,51.8,4,197.6,17.2,8,30,2024-06-14T06:00:06,2024-06-14T17:46:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/15/2024,93.9,78.8,83.7,106.8,78.8,90.9,76.3,79.3,0,0,0,rain,0,0,12.1,9.7,334.6,1008.9,60.9,3.5,219.2,19.1,8,60,2024-06-15T06:00:20,2024-06-15T17:46:16,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/16/2024,88.5,75.2,81.7,100.3,75.2,87.7,75.9,83.4,2.605,100,12.5,rain,0,0,13.9,9.2,319.5,1009.5,65.5,3.5,197.2,17.1,7,60,2024-06-16T06:00:34,2024-06-16T17:46:28,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/17/2024,93.4,78.1,85.2,102.5,78.1,93.2,75.5,74.2,0,0,0,rain,0,0,11.2,9.8,57.6,1009.8,48.9,3.7,211.4,18.3,8,30,2024-06-17T06:00:48,2024-06-17T17:46:40,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/18/2024,89.1,77.5,83.5,100.3,77.5,91,75.9,78.6,0.002,100,4.17,rain,0,0,16.8,11.3,267.3,1010.1,51.9,3,166,14.5,5,30,2024-06-18T06:01:02,2024-06-18T17:46:52,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/19/2024,92.9,77.5,84.6,102.8,77.5,91.7,75,74.1,0,0,0,rain,0,0,14.1,14.7,86,1008.6,44,3.5,216.3,18.6,8,30,2024-06-19T06:01:15,2024-06-19T17:47:05,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/20/2024,91.7,75.7,84.5,99.3,75.7,89.2,72,67.9,0,0,0,,0,0,11.6,16.9,75,1008.4,33.2,4.1,237.5,20.5,8,10,2024-06-20T06:01:29,2024-06-20T17:47:18,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/21/2024,92.1,75.7,84.6,101.1,75.7,90.5,73.2,69.9,0,0,0,rain,0,0,11.2,9.2,72.3,1009.2,37,3.8,234.3,20.2,8,10,2024-06-21T06:01:42,2024-06-21T17:47:31,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/22/2024,90.9,78.8,84.5,100.9,78.8,91,74,71.6,0,0,0,rain,0,0,10.5,11.7,73.7,1010.1,44.3,3.5,218,19,8,10,2024-06-22T06:01:55,2024-06-22T17:47:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/23/2024,93,74.5,84.6,97.7,74.5,87.8,70.3,64.2,0,0,0,rain,0,0,21.9,15.9,88.6,1009.6,32.1,3.9,241.1,20.8,8,10,2024-06-23T06:02:07,2024-06-23T17:47:58,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/24/2024,91.4,77.5,84.9,102.2,77.5,91.8,73.7,69.8,0,0,0,rain,0,0,15,15,64.2,1009.1,41.3,4.1,206.5,17.7,7,30,2024-06-24T06:02:20,2024-06-24T17:48:11,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/25/2024,87.8,77.5,81.4,96.6,77.5,86.3,75.2,82,0.922,100,8.33,rain,0,0,16.3,7.9,74,1008.9,52.7,3.7,166.8,14.4,7,10,2024-06-25T06:02:32,2024-06-25T17:48:25,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/26/2024,91.6,75.7,83.8,104.5,75.7,90.4,75.1,76.2,0,0,0,rain,0,0,17.4,13.5,60.4,1008.3,45.4,3.7,211.6,18.5,7,30,2024-06-26T06:02:44,2024-06-26T17:48:38,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/27/2024,91.4,78.8,84.1,103,78.8,92.3,76.3,78.3,0.114,100,4.17,rain,0,0,15.7,10.6,93.2,1009.3,40.9,3.8,208.8,17.8,8,30,2024-06-27T06:02:55,2024-06-27T17:48:52,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/28/2024,89.9,78.8,83.2,103.3,78.8,90.7,76.8,81.5,0.002,100,8.33,rain,0,0,15.4,14.3,78,1010.2,51,3.7,203.2,17.7,7,30,2024-06-28T06:03:06,2024-06-28T17:49:06,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",6/29/2024,88,77.5,81.1,98.9,77.5,85.9,76.2,85.5,0.135,100,16.67,rain,0,0,13.9,9.7,217.2,1011.2,52.1,3.3,195.4,16.9,8,30,2024-06-29T06:03:16,2024-06-29T17:49:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",6/30/2024,90.9,73.9,83,99.9,73.9,88.8,74.2,76.1,0,0,0,rain,0,0,15.2,13.5,6.4,1010.5,41.6,4.3,225.4,19.5,8,30,2024-06-30T06:03:27,2024-06-30T17:49:33,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/1/2024,89.1,77.5,83.1,99.9,77.5,90.3,76.1,80,0,0,0,rain,0,0,13.4,10.4,7,1009.4,54.3,3.3,177.8,15.3,7,30,2024-07-01T06:03:36,2024-07-01T17:49:47,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/2/2024,87.8,75.7,81.9,98.2,75.7,86.9,75.7,82.1,0.023,100,4.17,rain,0,0,19.7,12.5,112,1009.9,52.7,3.4,168.4,14.5,6,30,2024-07-02T06:03:46,2024-07-02T17:50:00,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/3/2024,90.9,75.2,82,104.3,75.2,87.1,75,80.4,0.117,100,4.17,rain,0,0,38,14.9,304,1010.5,52,3.1,216.6,18.8,8,30,2024-07-03T06:03:54,2024-07-03T17:50:14,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/4/2024,89.3,77,80.6,101.1,77,83.3,74.9,83.5,0.572,100,12.5,rain,0,0,13.2,11.1,17.2,1010.7,57.9,3.2,167.9,14.6,8,30,2024-07-04T06:04:03,2024-07-04T17:50:27,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/5/2024,88.3,75.2,80.2,97.1,75.2,82.8,74.9,84.7,0.16,100,20.83,rain,0,0,22.6,16.4,100.5,1008.2,57,3.4,146.7,12.7,5,10,2024-07-05T06:04:10,2024-07-05T17:50:40,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/6/2024,83.7,73.9,76.6,91.6,73.9,77.5,74.1,92.1,2.337,100,16.67,rain,0,0,24.2,12.5,129.1,1008.9,64.2,3.6,125.5,10.7,6,10,2024-07-06T06:04:18,2024-07-06T17:50:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/7/2024,87.3,73.4,80,95.2,73.4,84,73.6,81.9,0.019,100,8.33,rain,0,0,14.1,8.1,96.3,1009.3,61,3.9,101,8.8,4,10,2024-07-07T06:04:24,2024-07-07T17:51:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/8/2024,91.4,75.7,83.3,104.3,75.7,89,75.2,78.2,0.989,100,4.17,rain,0,0,13.4,19.2,88.9,1008.9,46.5,3.9,206,17.9,7,30,2024-07-08T06:04:30,2024-07-08T17:51:19,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/9/2024,89.1,75.7,82.5,98.8,75.7,88.7,75.9,81.3,1.084,100,16.67,rain,0,0,15.2,11.2,32.9,1010.3,58.2,3.8,178.8,15.4,7,30,2024-07-09T06:04:36,2024-07-09T17:51:31,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/10/2024,89.8,77.5,83.9,100.9,77.5,89.7,73.9,72.8,0,0,0,rain,0,0,13.9,11.8,84.2,1011.6,50.5,3.7,221.3,19.1,8,30,2024-07-10T06:04:41,2024-07-10T17:51:43,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/11/2024,90.9,77,83.9,99.9,77,89.7,74.1,73.6,0,0,0,rain,0,0,10.7,8.7,352.3,1010.9,47.8,3.4,228.9,19.7,8,10,2024-07-11T06:04:45,2024-07-11T17:51:55,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/12/2024,92.7,75.7,83.4,94.9,75.7,86.3,70.9,67.9,0,0,0,rain,0,0,13.2,13.5,73.9,1009.2,38.5,3.6,213,18.5,7,10,2024-07-12T06:04:49,2024-07-12T17:52:07,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/13/2024,90.9,72.6,82.3,94.4,72.6,84.3,68.9,65.6,0,0,0,,0,0,12.8,9.5,13.5,1009.1,33.8,3.6,246,21.3,9,10,2024-07-13T06:04:52,2024-07-13T17:52:18,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/14/2024,89.1,73.9,82.2,92.6,73.9,83.9,68.2,64.1,0,0,0,,0,0,10.7,11.4,76.8,1008.7,35.5,4,236.2,20.4,8,10,2024-07-14T06:04:54,2024-07-14T17:52:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/15/2024,90.9,70.2,81.6,95.9,70.2,83.7,67.9,64.6,0,0,0,,0,0,10.3,9.1,180.2,1009.4,31.9,3.9,250.8,21.8,9,10,2024-07-15T06:04:56,2024-07-15T17:52:40,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/16/2024,92.5,73.9,83.2,96.4,73.9,85.8,69.4,64.8,0,0,0,,0,0,10.5,14.7,65.3,1009.6,31.2,3.8,250.1,21.7,9,10,2024-07-16T06:04:57,2024-07-16T17:52:50,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/17/2024,90.9,75.2,83.9,99.5,75.2,88.5,71.9,68.4,0,0,0,rain,0,0,11.6,10.6,78.6,1009.5,41.9,3.9,232.9,20.1,9,10,2024-07-17T06:04:57,2024-07-17T17:53:00,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/18/2024,91.4,77.5,84.6,100.2,77.5,90.2,72.7,68.4,0,0,0,rain,0,0,11.2,13.9,72.7,1011.1,50.7,4,230,20,8,10,2024-07-18T06:04:57,2024-07-18T17:53:10,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/19/2024,91.5,77.5,84.6,99,77.5,90.2,72.4,67.7,0,0,0,rain,0,0,12.1,10.9,84.8,1009.9,44.2,3.9,234.6,20.4,8,10,2024-07-19T06:04:56,2024-07-19T17:53:19,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/20/2024,92.1,73.7,83.8,97.5,73.7,87.8,71.2,67.6,0,0,0,rain,0,0,10.1,13.5,98.4,1010.5,39.6,4,235.8,20.4,8,10,2024-07-20T06:04:54,2024-07-20T17:53:28,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/21/2024,92.8,76.3,84.3,99,76.3,89,71.6,67.1,0,0,0,,0,0,13.6,9.8,33.4,1011.4,43.3,4,230.6,20,8,10,2024-07-21T06:04:51,2024-07-21T17:53:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/22/2024,90.9,77.5,84.3,97.7,77.5,89.8,72.5,68.5,0,0,0,,0,0,14.8,9,19.2,1011.7,47.3,3.7,223.6,19.5,8,10,2024-07-22T06:04:48,2024-07-22T17:53:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/23/2024,90.9,75.7,83.9,98,75.7,87.9,70.8,65.7,0,0,0,,0,0,14.8,11.2,296.5,1011.1,39.5,3.7,229.2,19.7,8,10,2024-07-23T06:04:44,2024-07-23T17:53:52,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/24/2024,90.9,76.5,83.5,99.4,76.5,88.4,71.9,68.7,0,0,0,rain,0,0,12.1,9.8,258.8,1009.3,50.7,3.6,182.4,15.6,6,10,2024-07-24T06:04:40,2024-07-24T17:53:59,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/25/2024,89.1,77,83,96.8,77,87.8,72,69.9,0,0,0,,0,0,20.8,9.2,330.2,1008.7,52.6,4,205.5,17.7,7,10,2024-07-25T06:04:34,2024-07-25T17:54:05,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/26/2024,89.7,77,84.1,98.5,77,89,71.8,67.6,0,0,0,rain,0,0,12.3,13.9,58.3,1009.7,48.7,3.7,224.4,19.4,7,10,2024-07-26T06:04:28,2024-07-26T17:54:12,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/27/2024,92.7,76.3,84.8,101.2,76.3,90.3,72.7,68.5,0,0,0,,0,0,13.4,11.4,69.3,1010.8,43.8,3.8,251.6,22,9,10,2024-07-27T06:04:21,2024-07-27T17:54:17,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/28/2024,92.1,77.5,84.4,100.1,77.5,89.8,72.8,69.3,0,0,0,,0,0,11,11.4,46.3,1010.4,47.9,3.7,235.9,20.5,9,10,2024-07-28T06:04:14,2024-07-28T17:54:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/29/2024,92,77,84.6,98.8,77,89.4,71.6,66.2,0,0,0,,0,0,13,13.9,73.4,1009.3,41.1,3.9,228.8,19.8,8,10,2024-07-29T06:04:05,2024-07-29T17:54:27,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/30/2024,93.9,75.7,84.8,99,75.7,89.2,71.2,65.4,0,0,0,,0,0,12.3,15.6,72.6,1010.6,38.2,3.4,255.5,22,9,10,2024-07-30T06:03:56,2024-07-30T17:54:32,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/31/2024,92.7,75.2,84.5,103.1,75.2,89.9,73,70.1,0,0,0,,0,0,14.5,12.8,42.4,1011.8,36.8,3.5,253.5,21.8,9,10,2024-07-31T06:03:46,2024-07-31T17:54:35,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/1/2024,90.9,76.9,82.6,98.5,76.9,87.5,74,76.1,0,0,0,rain,0,0,13.4,15.7,308.6,1011.8,46.2,3.5,233.2,20.3,8,10,2024-08-01T06:03:36,2024-08-01T17:54:39,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/2/2024,89.7,75.7,81.7,100.8,75.7,86.2,73.9,78.2,0.116,100,4.17,rain,0,0,16.8,9.6,123.2,1011.1,47.9,3.5,209.3,18.2,7,30,2024-08-02T06:03:25,2024-08-02T17:54:42,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/3/2024,91.5,75.6,82.1,102.4,75.6,86,74.3,78.8,0.009,100,8.33,rain,0,0,14.5,14.3,118.5,1011.5,47,3.7,212.3,18.2,8,30,2024-08-03T06:03:13,2024-08-03T17:54:44,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/4/2024,92.7,77,84,102.2,77,89.7,74.2,73.9,0.001,100,4.17,rain,0,0,11.6,11.1,334.1,1011.3,55,3.5,236.4,20.6,9,10,2024-08-04T06:03:00,2024-08-04T17:54:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/5/2024,88.5,77,82.7,96.8,77,86.9,73,73.8,0.209,100,8.33,rain,0,0,13.4,11.1,324.6,1010.7,64.7,3.5,226.1,19.5,8,10,2024-08-05T06:02:47,2024-08-05T17:54:47,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/6/2024,92.1,77,84.2,98.4,77,89.2,72.7,69.7,0,0,0,rain,0,0,12.3,13.1,77.1,1010.3,43.1,4,248.9,21.5,9,10,2024-08-06T06:02:32,2024-08-06T17:54:48,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/7/2024,90.9,77,84.1,100.6,77,89.2,72.6,69.6,0,0,0,,0,0,15,17.2,68.3,1010.9,48.2,3.6,241.1,20.7,9,10,2024-08-07T06:02:18,2024-08-07T17:54:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
